title,node_id,path,short_description,uuid
"Office of Diversity and Civil Rights Contractor Compliance Unit",115586,"/office-of-diversity-and-civil-rights-contractor-compliance-unit","The Contractor Compliance program works with every MassDOT contractor to make sure they meet their civil rights obligations.","0d27fe12-4ff3-4aa7-86c4-a376a8ce45f3"
"MassDOT Office of Diversity and Civil Rights External Operations",115461,"/massdot-office-of-diversity-and-civil-rights-external-operations","MassDOT Office of Diversity and Civil Rights works with the public to ensure non-discriminatory, equitable, accessible, and safe public transportation.","7cf2dbc9-1b3b-4e1a-994f-763f2ca43ba8"
"Office of Diversity and Civil Rights Internal Operations",115351,"/office-of-diversity-and-civil-rights-internal-operations","MassDOT has a commitment to creating a culture of inclusion that promotes equal opportunities for applicants and employees.","da26bb2b-478e-47b1-8895-0222db4ff19d"
"CUE rules and regulations",115301,"/cue-rules-and-regulations","CUE coordinates the efforts of multiple state agencies to end fraudulent employment activities.","2280c0cf-f437-48e7-94e2-41d4099102e1"
"MEPA Project Database",114641,"/mepa-project-database","The MEPA Online Database","478e65c3-5a9a-44e4-9991-076bbe81c6ba"
"DCR Projects",114391,"/dcr-projects","Learn about DCR projects","3dc77764-455c-4829-a25f-97cd0272e21f"
"Training Opportunities for Site Cleanup Activities",113746,"/training-opportunities-for-site-cleanup-activities","Upcoming training courses and links to past training material provided by MassDEP' Waste Site Cleanup Program.","91543f2b-14bb-4682-bfdb-057e1d31610b"
"MassDOT Solar Energy Program",113596,"/massdot-solar-energy-program","The program intends to build ground-mount solar PV generation facilities within state highway layouts throughout Massachusetts.","34ef80b5-9321-4209-8f4a-a6077ba0a34f"
"Provider Advisory Group",113661,"/provider-advisory-group","Meeting: Provider Advisory Group","3e88a92e-8cfb-466d-a59e-a1d50b533c56"
"HIT Council Meetings",113566,"/hit-council-meetings","Meeting Dates, Minutes, and Presentations for 2015 - 2018","b072ad2c-f7ff-4800-991d-ee36a6b861ff"
"Courtroom Media Access",113536,"/courtroom-media-access","This page has information about the rules regarding news media access to state courtrooms, covering court hearings and other public events in courthouses throughout the state.","d1a12515-71ce-4e96-84c4-a2bd0aca923a"
"BORIM Regulations, Policies, and Guidelines",113291,"/borim-regulations-policies-and-guidelines","Here you will find the Regulations, Policies, and Guidelines as promulgated by the Board of Registration in Medicine","a36624f5-97bd-45f4-99b1-388352399dd8"
"Maintain your current statewide contractor status",113346,"/maintain-your-current-statewide-contractor-status","Being a Statewide Contractor allows you to sell the goods and services on your Statewide Contract to hundreds of Commonwealth buyers.","1594e179-8853-4782-8637-22813cb36da9"
"Healthcare Facilities Oversight",113266,"/healthcare-facilities-oversight","Here you find information on the Board's role in monitoring Quality and Patient Safety in healthcare facilities in the Commonwealth of Massachusetts","2c79f007-02fc-42b0-bb6a-70e7e5c99d4d"
"Manage My Physician or Acupuncture License",113246,"/manage-my-physician-or-acupuncture-license","Resources and documents to help physicians and acupuncturists manage their license","9203cf8b-1c3c-49bf-8ceb-303cb3dd6f12"
"Renew my Physician License",113211,"/renew-my-physician-license","Here is all of the information needed to apply for physician licenses in the Commonwealth of Massachusetts","0d606e9e-cf7f-4bd1-939c-d64a4bbce06d"
"Apply for My License",113186,"/apply-for-my-license","Here is all of the information needed to apply for physician and acupuncture licenses in the Commonwealth of Massachusetts","96cbbf71-3516-4eea-b3e4-b74d80b5ddba"
"Decisions of the Division of Banks",113036,"/decisions-of-the-division-of-banks","Through these decisions, the Division of Banks (DOB) offers its perspective on current issues and questions in the financial services industry.","f6a29fc8-52c8-4a7d-856f-d219a6e9b019"
"About the Board",113021,"/about-the-board","Here you will find information about the Board, dates of meetings, meeting schedules and information on the Board’s committees.","1484ab88-0641-43ee-83b4-5484e16daa95"
"Submit a Complaint",112751,"/submit-a-complaint","Here are resources to help submit a complaint against a licensed physician or acupuncturist to the Board of Registration in Medicine for review.","346909bc-c101-4396-b2a3-64d126b48bcd"
"Check a Physician Profile",112711,"/check-a-physician-profile","This is a resource to help consumers find information about physicians licensed in Massachusetts.","fe1eb7fb-f83d-4ee4-bfcc-720e405d74f0"
"MassDOT Statewide Climate Change Adaptation Plan",112986,"/massdot-statewide-climate-change-adaptation-plan","Phase I – Vulnerability Assessment","aea2dffd-e033-4bb1-9588-7b36cb02d251"
"Roadway Safety Video",112521,"/roadway-safety-video","Lead the way in promoting safe walking, bicycling, and driving behaviors across Massachusetts.","38db4749-2008-47b9-b078-db1b102b5447"
"Workers' Compensation Advisory Council Publications",112191,"/workers-compensation-advisory-council-publications","The WCAC is responsible for several different types of publications related to workers' compensation in Massachusetts.","453fc259-7635-4a5f-a557-95a67100b922"
"Department of Labor Standards forms and publications",112096,"/department-of-labor-standards-forms-and-publications","all documents and forms from the Department of Labor Standards","399e49a3-ec9e-412a-bc3a-778733f3f0b6"
"Department of Labor Standards regulations quicklinks",112016,"/department-of-labor-standards-regulations-quicklinks","Laws pertaining to the Department of Labor Standards","fef7646a-a831-4d7a-99fd-029607fee04a"
"Workplace Safety and Health Program (WSHP)",111876,"/workplace-safety-and-health-program-wshp","Call (508) 616-0461 ext. 9488 for any questions.","d8e03502-c57a-4486-98fd-dd7ae343cac3"
"Bicycle and Pedestrian Transportation",111481,"/bicycle-and-pedestrian-transportation","MassDOT’s Office of Transportation Planning manages long-range bicycle and pedestrian planning, along with outreach and education through MassRIDES.","31466e27-9424-47f0-a1aa-a3cf074e0c31"
"Attend an Allied Mental Health and Human Services Meeting",111346,"/attend-an-allied-mental-health-and-human-services-meeting","Allied Mental Health Board meets regularly on license-related issues","61db1fb5-b84e-4fca-8c15-421a6aaa32d0"
"Attend a Board of Public Accountancy Meeting",111331,"/attend-a-board-of-public-accountancy-meeting","Find public accountancy meeting notices and agendas below.","6474b1b3-ee4d-4390-b176-a7d790ae30fe"
"Massachusetts Food Ventures Program (MFVP)",110291,"/massachusetts-food-ventures-program-mfvp","The Massachusetts Food Ventures Program (MFVP) is designed to advance the objectives of the Massachusetts Local Food Action Plan by providing funding through grants to support food ventures, primarily in communities of low or moderate income, including Ga","f2aea8e7-fd2a-4d3f-b2bf-61a3d308b0f1"
"Wachusett and Sudbury Reservoir Fishing Guide",110221,"/wachusett-and-sudbury-reservoir-fishing-guide","Learn about fishing and recreation on the Wachusett and Sudbury Reservoirs.","6110c4d9-21e6-4980-8223-e5f79904df62"
"Utility Laws and Regulations",109671,"/utility-laws-and-regulations","Massachusetts and federal laws and regulations related to public utilities","982a0e21-5264-4432-bb9c-79c0dccb3ec5"
"Working at DPH",109621,"/working-at-dph","A list of current career and internship opportunities at the Department of Public Health","4bf33f6b-0a72-4699-b128-b2c9c3fbf99a"
"Quabbin Reservoir Fishing Guide",109606,"/quabbin-reservoir-fishing-guide","Find information about fishing in the Quabbin Reservoir","54365866-0620-4896-860a-7e66ab209db2"
"DCAMM Guidance for Awarding Authorities",109626,"/dcamm-guidance-for-awarding-authorities","Find resources for awarding authorities and others.","ed3dc8a0-7efe-41b6-abb1-5334100cc8b2"
"Learn about the Commission on Judicial Conduct",109526,"/learn-about-the-commission-on-judicial-conduct","This page provides information about the membership of the CJC and the Rules, Statute, and Orders that govern its operation and jurisdiction.","8e5ac255-691d-497b-a5f6-9c0aa80f59ef"
"Filing with MEPA",109486,"/filing-with-mepa","MEPA review is required if a project requires a State Agency Action and meets or exceeds a MEPA review threshold (outlined at 301 CMR 11.03).","6426a9c6-ba66-4881-ad2f-f0e29805c26b"
"Freshwater Fishing Regulations",109401,"/freshwater-fishing-regulations","If you're planning to fish in freshwater in Massachusetts, you need to know the rules.","aaa941ce-0b62-4b3a-a8fb-6c051d906642"
"About The Council",109216,"/about-the-council","Personal Care Attendant (PCA) services are a vital resource for more than 35,000 older adults and people with disabilities in Massachusetts to live independently in their homes and communities.","4473b0e8-519b-43df-8120-82cc9984c03d"
"Optometry Board Meetings",109126,"/optometry-board-meetings","Find optometry meeting notices and agendas","a578e777-0f50-4e5f-9833-4c50ba7353b6"
"EIM/ESM Provider User Manuals and Instructional Materials",109081,"/eimesm-provider-user-manuals-and-instructional-materials","The provider job aids available for download below are intended to assist users of the EIM/ESM application.","0177deeb-cbbb-4905-a005-8fddb342b073"
"Council Overview",109056,"/council-overview","Information regarding the members of the council, it’s vision and bylaws, meeting schedules, minutes and events.","1e4634a0-6177-4f16-a88b-a993070e4bf9"
"Request Public Records",108596,"/request-public-records","Request Public Records","2f962cfc-4a54-46b3-9411-7cc40f9c27e5"
"Master Juror List Information for City & Town Clerks",108591,"/master-juror-list-information-for-city-town-clerks","Learn about city and town requirements and legal obligations for submitting information for use in creating the Master Juror Lists.","ef621912-1c67-419d-8be9-bcd55f43542c"
"Building Energy Codes",108321,"/building-energy-codes","Find information on Building Energy Codes (Stretch Code)","e81d5eeb-5d7d-4483-b289-f5543174d3be"
"PCA Council Meetings and Agendas",108161,"/pca-council-meetings-and-agendas","Meeting Agendas will be posted to the council website 48 hours prior to the next scheduled meeting.","fd970c59-02a3-4512-9cf3-37eed86595c3"
"Jury Duty Disqualification Information for Doctors",108001,"/jury-duty-disqualification-information-for-doctors","Have you been asked to provide a jury duty letter of disqualification for a patient? Learn about the guidelines for writing disqualification letters.","0a5a7494-3c90-486e-a808-3f3a638614ed"
"View Civil Service Commission Statistics",107911,"/view-civil-service-commission-statistics","View Civil Service Commission Statistics","f32414dd-e238-4a8c-9e6b-a2718f07bb0a"
"DIA Office of Health Policy",107906,"/dia-office-of-health-policy","The Office of Health Policy (OHP) was created pursuant to MGL c. 152, §§ 5, 13, and 30.","39ae8ef1-b4ed-4e04-ba34-a67b1e0d96ec"
"Massachusetts State Building Code - 780 CMR",107726,"/massachusetts-state-building-code-780-cmr","An unofficial copy of all versions of the Mass. State Building Code","495bac47-5187-4003-8000-8f546d72315c"
"Bureau of Pipefitters, Refrigeration Technicians, and Sprinklerfitters Meetings",107191,"/bureau-of-pipefitters-refrigeration-technicians-and-sprinklerfitters-meetings","Find notices, agendas, and minutes here.","3093f93e-d497-4a35-965e-a12d785749d1"
"Meeting Information — MCWT",107651,"/meeting-information-mcwt","Here you will find links to meeting notices, agenda, and minutes by year.","dfbd221a-9cad-4540-b790-098509f2d678"
"Board of Review Appeals",106836,"/board-of-review-appeals","After an unemployment hearing and decision by the Department of Unemployment Assistance Hearings Department, the next level of appeal is to the Board of Review.","62b9ba62-7fe5-4a0f-9377-db4dc13441ad"
"Limited Dental Licenses",106756,"/limited-dental-licenses","Learn how to apply for an initial limited dental intern license or limited dental faculty license. This page doesn't apply to dentists, dental hygienists, or dental assistants.","58e96f4d-a18a-44a1-9124-9efd6cf3165d"
"Wetlands Protection",106716,"/wetlands-protection","Learn about how MassDEP monitors and preserves our wetlands.","d5db3418-2d8e-415f-9779-7b3eabfd02ed"
